exp_id,timestamp,bw,delay,loss,iw,rtt,throughput,reward
89,2025-07-31T18:36:43.728139,9,30,1,4,36.418,981.0,0.9658081168652864
90,2025-07-31T18:36:43.728205,9,30,1,6,30.575,1.49,0.19870977184660635
91,2025-07-31T18:36:43.728242,9,30,1,8,30.436,1.91,0.19995422985468808
92,2025-07-31T18:36:43.728277,9,30,1,10,30.192,1.85,0.20150866462793063
93,2025-07-31T18:37:02.137324,9,30,5,2,36.371,498.0,0.5786726114538848
94,2025-07-31T18:37:02.137399,9,30,5,2,30.311,484.0,0.6004136504653568
95,2025-07-31T18:37:02.137422,9,30,5,2,31.661,456.0,0.568721382581051
96,2025-07-31T18:37:02.137438,9,30,5,4,30.585,967.0,0.9982082720287723
97,2025-07-31T18:37:20.321319,9,100,0,4,121.269,398.0,0.5703248544775382
98,2025-07-31T18:37:20.321354,9,100,0,6,100.693,601.0,0.8105482021030095
99,2025-07-31T18:37:20.321377,9,100,0,8,100.612,787.0,0.9997813382101539
100,2025-07-31T18:37:20.321398,9,100,0,10,100.502,543.0,0.7519695044472681
101,2025-07-31T18:37:39.141082,9,100,1,4,120.567,398.0,0.5717051309154576
102,2025-07-31T18:37:39.141158,9,100,1,6,103.756,569.0,0.7727467957461757
103,2025-07-31T18:37:39.141202,9,100,1,8,100.442,786.0,1.0
104,2025-07-31T18:37:39.141246,9,100,1,10,101.209,540.0,0.7481026451272814
105,2025-07-31T18:37:58.338174,9,100,5,2,120.983,200.0,0.36752474185487805
106,2025-07-31T18:37:58.338246,9,100,5,4,100.642,397.0,0.5995667812642833
107,2025-07-31T18:37:58.338292,9,100,5,6,100.424,203.0,0.40453400503778336
108,2025-07-31T18:37:58.338335,9,100,5,8,100.528,794.0,0.9997930924717492
1,2025-07-31T18:38:16.494969,3,10,0,8,12.34,3.51,0.6279838406062175
2,2025-07-31T18:38:16.495026,3,10,0,10,10.204,4.36,0.7746293245469522
3,2025-07-31T18:38:16.495035,3,10,0,12,10.413,5.09,0.8668259846905979
4,2025-07-31T18:38:16.495042,3,10,0,14,10.298,6.07,0.9981744027966596
5,2025-07-31T18:38:33.499089,3,10,1,8,12.31,3.51,0.6326477803714632
6,2025-07-31T18:38:33.499132,3,10,1,10,10.204,4.37,0.781265967931404
7,2025-07-31T18:38:33.499151,3,10,1,12,10.182,4.87,0.8482529118136439
8,2025-07-31T18:38:33.499176,3,10,1,14,10.352,6.01,0.9967156105100463
9,2025-07-31T18:38:51.052553,3,10,5,8,12.408,3.48,0.809692671394799
10,2025-07-31T18:38:51.052614,3,10,5,10,10.287,4.32,0.9993195295032565
11,2025-07-31T18:38:51.052652,3,10,5,12,10.282,3.16,0.7846016411276089
12,2025-07-31T18:38:51.052690,3,10,5,14,10.252,3.74,0.8925925925925926
13,2025-07-31T18:39:08.407698,3,30,0,2,36.44,497.0,0.5910267199564675
14,2025-07-31T18:39:08.407766,3,30,0,2,30.289,498.0,0.6256410256410256
15,2025-07-31T18:39:08.407809,3,30,0,4,30.676,936.0,0.9974768548702568
16,2025-07-31T18:39:08.407851,3,30,0,6,30.984,1.49,0.19678731785470746
17,2025-07-31T18:39:26.129040,3,30,1,6,36.449,1.5,0.7847999450156736
18,2025-07-31T18:39:26.129102,3,30,1,6,30.587,1.49,0.8125367592660314
19,2025-07-31T18:39:26.129139,3,30,1,8,30.297,1.94,1.0
20,2025-07-31T18:39:26.129175,3,30,1,10,30.432,1.85,0.961999373963381
21,2025-07-31T18:39:43.706882,3,30,5,2,36.341,500.0,0.5728561191943611
22,2025-07-31T18:39:43.706933,3,30,5,4,30.227,984.0,1.0
23,2025-07-31T18:39:43.706962,3,30,5,6,30.251,1.48,0.2010445795919398
24,2025-07-31T18:39:43.706978,3,30,5,8,30.26,1.97,0.20138351630046367
25,2025-07-31T18:40:02.175165,3,100,0,4,120.124,401.0,0.5691655322958413
26,2025-07-31T18:40:02.175228,3,100,0,6,100.115,602.0,0.8042300388430343
27,2025-07-31T18:40:02.175267,3,100,0,8,100.248,797.0,0.9996987471071742
28,2025-07-31T18:40:02.175287,3,100,0,10,100.097,545.0,0.747051442910916
29,2025-07-31T18:40:22.085961,3,100,1,4,120.138,89.9,0.2568784246088558
30,2025-07-31T18:40:22.086050,3,100,1,6,100.188,598.0,0.8000732750409156
31,2025-07-31T18:40:22.086103,3,100,1,8,100.109,797.0,0.9999800217762639
32,2025-07-31T18:40:22.086129,3,100,1,10,100.099,547.0,0.7490589711417817
33,2025-07-31T18:40:43.953864,3,100,5,4,344.646,136.0,0.19748711556268655
34,2025-07-31T18:40:43.953968,3,100,5,6,100.255,599.0,0.813572343149808
35,2025-07-31T18:40:43.954003,3,100,5,8,100.34,781.0,0.999830576041459
36,2025-07-31T18:40:43.954078,3,100,5,10,105.515,516.0,0.7185829905791622
37,2025-07-31T18:41:01.376763,6,10,0,8,12.169,3.53,0.6332161725125964
38,2025-07-31T18:41:01.376865,6,10,0,10,10.127,4.36,0.7765289256198348
39,2025-07-31T18:41:01.376928,6,10,0,12,10.147,5.0,0.8607628196095902
40,2025-07-31T18:41:01.376986,6,10,0,14,10.16,6.05,0.9993503937007875
41,2025-07-31T18:41:18.699463,6,10,1,8,12.123,3.52,0.6239332555590906
42,2025-07-31T18:41:18.699509,6,10,1,10,10.195,4.25,0.7502805678872377
43,2025-07-31T18:41:18.699533,6,10,1,12,10.147,5.0,0.8486213697606226
44,2025-07-31T18:41:18.699545,6,10,1,14,10.11,6.16,1.0
45,2025-07-31T18:41:38.274089,6,10,5,8,12.167,3.48,0.17211052847867175
46,2025-07-31T18:41:38.274165,6,10,5,10,10.143,435.0,0.9987774820072957
47,2025-07-31T18:41:38.274206,6,10,5,12,10.116,4.65,0.20785975102602905
48,2025-07-31T18:41:38.274250,6,10,5,14,10.081,3.83,0.2070436781609195
49,2025-07-31T18:41:55.847291,6,30,0,6,36.14,1.5,0.7756284780843814
50,2025-07-31T18:41:55.847357,6,30,0,6,30.085,1.49,0.8050761421319798
51,2025-07-31T18:41:55.847381,6,30,0,8,30.134,1.97,0.9996747859560629
52,2025-07-31T18:41:55.847414,6,30,0,10,30.271,1.84,0.9459792228812252
53,2025-07-31T18:42:13.526566,6,30,1,6,36.266,1.49,0.7009770606275159
54,2025-07-31T18:42:13.526612,6,30,1,8,30.182,1.99,0.9139013452914798
55,2025-07-31T18:42:13.526640,6,30,1,10,30.381,1.72,0.8157303294497698
56,2025-07-31T18:42:13.526667,6,30,1,12,30.451,2.23,0.9982332271518177
57,2025-07-31T18:42:36.182483,6,30,5,8,37.626,1.98,0.7741033847203628
58,2025-07-31T18:42:36.182519,6,30,5,10,30.282,1.84,0.769532134371021
59,2025-07-31T18:42:36.182531,6,30,5,12,30.129,2.19,0.8790697674418604
60,2025-07-31T18:42:36.182549,6,30,5,14,30.331,2.58,0.9986680294088557
61,2025-07-31T18:42:54.740570,6,100,0,4,120.61,394.0,0.5629735160290354
62,2025-07-31T18:42:54.740644,6,100,0,6,100.634,602.0,0.8054957964490019
63,2025-07-31T18:42:54.740691,6,100,0,8,100.104,794.0,1.0
64,2025-07-31T18:42:54.740739,6,100,0,10,100.266,546.0,0.7498028041379703
65,2025-07-31T18:43:13.452625,6,100,1,4,120.904,390.0,0.5621786375757518
66,2025-07-31T18:43:13.452681,6,100,1,6,100.281,600.0,0.8097315590205499
67,2025-07-31T18:43:13.452715,6,100,1,8,102.235,787.0,0.9960013693940432
68,2025-07-31T18:43:13.452750,6,100,1,10,100.191,544.0,0.7529860228716646
69,2025-07-31T18:43:34.150725,6,100,5,4,120.336,190.0,0.3581161461652643
70,2025-07-31T18:43:34.150792,6,100,5,6,100.143,599.0,0.8042875157629256
71,2025-07-31T18:43:34.150835,6,100,5,8,100.182,793.0,0.9999221417021021
72,2025-07-31T18:43:34.150880,6,100,5,10,100.949,371.0,0.572678059490342
73,2025-07-31T18:43:51.583924,9,10,0,8,12.42,3.47,0.6280834122302333
74,2025-07-31T18:43:51.583987,9,10,0,10,10.199,4.4,0.7882224470064149
75,2025-07-31T18:43:51.584027,9,10,0,12,10.181,5.11,0.8837159638351533
76,2025-07-31T18:43:51.584046,9,10,0,14,10.128,5.97,1.0
77,2025-07-31T18:44:08.932428,9,10,1,2,12.106,870.0,0.9677184867008095
78,2025-07-31T18:44:08.932503,9,10,1,2,10.152,867.0,0.9972413793103448
79,2025-07-31T18:44:08.932548,9,10,1,2,10.257,826.0,0.9574928476095383
80,2025-07-31T18:44:08.932570,9,10,1,4,10.177,1.73,0.20109950067709578
81,2025-07-31T18:44:27.803621,9,10,5,8,12.223,74.2,0.26248803602780135
82,2025-07-31T18:44:27.803689,9,10,5,10,10.194,4.34,0.2035626365745908
83,2025-07-31T18:44:27.803729,9,10,5,12,10.186,4.87,0.20441425866405383
84,2025-07-31T18:44:27.803752,9,10,5,14,10.085,609.0,1.0
85,2025-07-31T18:44:45.429908,9,30,0,2,36.148,493.0,0.5632960968583862
86,2025-07-31T18:44:45.429974,9,30,0,4,30.24,996.0,1.0
87,2025-07-31T18:44:45.430025,9,30,0,6,30.307,1.41,0.2006903880410943
88,2025-07-31T18:44:45.430067,9,30,0,8,30.424,1.97,0.2003727579262619
89,2025-07-31T18:45:03.116065,9,30,1,2,36.295,493.0,0.5683120461299274
90,2025-07-31T18:45:03.116244,9,30,1,4,30.378,980.0,0.9981697280926987
91,2025-07-31T18:45:03.116303,9,30,1,6,30.106,1.09,0.2008499367540811
92,2025-07-31T18:45:03.116358,9,30,1,8,30.1,838.0,0.8840816326530613
93,2025-07-31T18:45:22.118157,9,30,5,4,36.32,991.0,0.9669493392070485
94,2025-07-31T18:45:22.118207,9,30,5,4,30.371,132.0,0.30621001412701143
95,2025-07-31T18:45:22.118262,9,30,5,4,30.318,432.0,0.5487386478304743
96,2025-07-31T18:45:22.118277,9,30,5,6,30.378,1.5,0.20081587536893863
97,2025-07-31T18:45:40.352772,9,100,0,4,120.694,399.0,0.5726463801922843
98,2025-07-31T18:45:40.353002,9,100,0,6,101.074,587.0,0.7961798618290639
99,2025-07-31T18:45:40.353065,9,100,0,8,101.461,787.0,0.9987226619095022
100,2025-07-31T18:45:40.353097,9,100,0,10,100.813,539.0,0.7479034307496822
101,2025-07-31T18:45:59.269535,9,100,1,4,121.227,136.0,0.30629233080172225
102,2025-07-31T18:45:59.269573,9,100,1,6,100.78,590.0,0.8074646074646075
103,2025-07-31T18:45:59.269593,9,100,1,8,101.04,777.0,0.9994853523357086
104,2025-07-31T18:45:59.269613,9,100,1,10,101.083,546.0,0.7615626548266062
105,2025-07-31T18:46:17.873246,9,100,5,4,120.118,399.0,0.5748918806140714
106,2025-07-31T18:46:17.873333,9,100,5,6,100.123,600.0,0.8138107416879795
107,2025-07-31T18:46:17.873384,9,100,5,8,100.214,782.0,0.9998183886482926
108,2025-07-31T18:46:17.873424,9,100,5,10,100.423,373.0,0.5809882050588415
1,2025-07-31T18:46:35.555305,3,10,0,10,12.213,4.37,0.6648424746464541
2,2025-07-31T18:46:35.555457,3,10,0,12,10.206,5.27,0.80022810111699
3,2025-07-31T18:46:35.555486,3,10,0,14,10.235,5.89,0.8705243910949823
4,2025-07-31T18:46:35.555502,3,10,0,16,10.101,7.0,1.0
5,2025-07-31T18:46:53.909019,3,10,1,10,12.083,4.38,0.6779489896483818
6,2025-07-31T18:46:53.909081,3,10,1,12,10.166,5.27,0.8132498630449243
7,2025-07-31T18:46:53.909101,3,10,1,14,10.144,5.98,0.8963609898107715
8,2025-07-31T18:46:53.909142,3,10,1,16,10.177,6.87,0.999351478824801
9,2025-07-31T18:47:11.309572,3,10,5,6,12.225,2.59,0.5582731749339356
10,2025-07-31T18:47:11.309616,3,10,5,8,10.23,3.47,0.7240572710022426
11,2025-07-31T18:47:11.309647,3,10,5,10,10.144,4.05,0.8137755224202228
12,2025-07-31T18:47:11.309683,3,10,5,12,10.092,5.27,1.0
13,2025-07-31T18:47:28.914060,3,30,0,4,36.228,993.0,0.9667549961355857
14,2025-07-31T18:47:28.914123,3,30,0,4,30.206,1.0,0.20080563947633429
15,2025-07-31T18:47:28.914156,3,30,0,6,30.354,1.44,0.20018496106467348
16,2025-07-31T18:47:28.914173,3,30,0,8,30.35,1.94,0.20061401142428625
17,2025-07-31T18:47:46.182479,3,30,1,4,36.452,992.0,0.9668166355755514
18,2025-07-31T18:47:46.182548,3,30,1,4,30.404,985.0,0.9943548387096774
19,2025-07-31T18:47:46.182590,3,30,1,6,30.423,1.41,0.20101219127506456
20,2025-07-31T18:47:46.182612,3,30,1,8,30.492,1.95,0.20099538006796067
21,2025-07-31T18:48:05.437134,3,30,5,4,36.746,998.0,0.9650900778316007
22,2025-07-31T18:48:05.437231,3,30,5,6,30.652,612.0,0.6884932072156841
23,2025-07-31T18:48:05.437293,3,30,5,8,31.322,293.0,0.428548304066149
24,2025-07-31T18:48:05.437357,3,30,5,10,30.332,1.82,0.2014589178356713
25,2025-07-31T18:48:24.512283,3,100,0,4,120.822,397.0,0.5694415111631449
26,2025-07-31T18:48:24.512386,3,100,0,6,100.212,62.7,0.2637357052096569
27,2025-07-31T18:48:24.512423,3,100,0,8,100.624,787.0,0.9991811098743839
28,2025-07-31T18:48:24.512499,3,100,0,10,101.085,541.0,0.7482092083611996
29,2025-07-31T18:48:43.687621,3,100,1,4,124.163,382.0,0.5528781621996643
30,2025-07-31T18:48:43.687697,3,100,1,6,102.859,204.0,0.4043518417149352
31,2025-07-31T18:48:43.687750,3,100,1,8,100.953,782.0,0.9993501926639129
32,2025-07-31T18:48:43.687829,3,100,1,10,100.625,543.0,0.7554987212276215
33,2025-07-31T18:49:02.344273,3,100,5,4,121.365,399.0,0.6969602438923908
34,2025-07-31T18:49:02.344311,3,100,5,6,100.521,600.0,0.9991663433511406
35,2025-07-31T18:49:02.344336,3,100,5,8,100.102,430.0,0.7733333333333333
36,2025-07-31T18:49:02.344348,3,100,5,10,100.226,545.0,0.9264192258828381
37,2025-07-31T18:49:19.656079,6,10,0,10,12.13,4.38,0.6716262582826298
38,2025-07-31T18:49:19.656161,6,10,0,12,10.134,5.2,0.7989894491622062
39,2025-07-31T18:49:19.656187,6,10,0,14,10.112,6.05,0.8974063400576369
40,2025-07-31T18:49:19.656228,6,10,0,16,10.115,6.94,0.999940682155215
41,2025-07-31T18:49:38.113604,6,10,1,10,12.116,4.37,0.6683989251676643
42,2025-07-31T18:49:38.113696,6,10,1,12,10.106,5.22,0.7991391678622668
43,2025-07-31T18:49:38.113714,6,10,1,14,10.354,5.49,0.8253387056589834
44,2025-07-31T18:49:38.113728,6,10,1,16,10.33,6.97,0.9956631171345596
45,2025-07-31T18:49:56.593433,6,10,5,6,12.364,1.61,0.40866144260238413
46,2025-07-31T18:49:56.593478,6,10,5,8,10.294,3.46,0.7238533674845051
47,2025-07-31T18:49:56.593512,6,10,5,10,10.261,4.19,0.8359328399014724
48,2025-07-31T18:49:56.593550,6,10,5,12,10.068,5.24,1.0
49,2025-07-31T18:50:14.199314,6,30,0,4,36.31,992.0,0.9664334893968604
50,2025-07-31T18:50:14.199351,6,30,0,4,30.216,974.0,0.9854838709677419
51,2025-07-31T18:50:14.199372,6,30,0,6,30.277,1.45,0.20076640870798335
52,2025-07-31T18:50:14.199384,6,30,0,8,30.398,1.97,0.2003912624769456
53,2025-07-31T18:50:31.830419,6,30,1,8,36.218,1.99,0.7763043883473619
54,2025-07-31T18:50:31.830485,6,30,1,10,30.144,1.85,0.7669104772189278
55,2025-07-31T18:50:31.830521,6,30,1,12,30.123,2.15,0.8590038314176245
56,2025-07-31T18:50:31.830532,6,30,1,14,30.361,2.61,0.9984321992029248
57,2025-07-31T18:50:50.652819,6,30,5,6,36.485,1.48,0.16794819956419885
58,2025-07-31T18:50:50.652869,6,30,5,8,30.418,982.0,1.0
59,2025-07-31T18:50:50.652896,6,30,5,10,30.464,1.81,0.20117254595320813
60,2025-07-31T18:50:50.652905,6,30,5,12,30.453,130.0,0.30567645123469284
61,2025-07-31T18:51:10.290868,6,100,0,4,120.427,400.0,0.5682821996038584
62,2025-07-31T18:51:10.290965,6,100,0,6,100.422,593.0,0.7952321204516939
63,2025-07-31T18:51:10.291023,6,100,0,8,100.788,797.0,0.9992737230622692
64,2025-07-31T18:51:10.291060,6,100,0,10,101.794,526.0,0.7252842845031404
65,2025-07-31T18:51:29.822762,6,100,1,4,120.215,399.0,0.574409081557739
66,2025-07-31T18:51:29.822799,6,100,1,6,100.89,601.0,0.8127342285839934
67,2025-07-31T18:51:29.822825,6,100,1,8,100.235,783.0,0.9999840375118472
68,2025-07-31T18:51:29.822831,6,100,1,10,100.227,548.0,0.7598978288633461
69,2025-07-31T18:51:51.223409,6,100,5,4,125.753,401.0,0.5671286316085774
70,2025-07-31T18:51:51.223509,6,100,5,6,100.359,580.0,0.7894451726434248
71,2025-07-31T18:51:51.223542,6,100,5,8,100.298,787.0,0.9999860415960438
72,2025-07-31T18:51:51.223596,6,100,5,10,100.291,546.0,0.7550190597204575
73,2025-07-31T18:52:08.656150,9,10,0,10,12.151,4.33,0.6753608973689095
74,2025-07-31T18:52:08.656227,9,10,0,12,10.192,5.21,0.8107708535703928
75,2025-07-31T18:52:08.656276,9,10,0,14,10.2,5.61,0.8575351043643265
76,2025-07-31T18:52:08.656301,9,10,0,16,10.173,6.82,1.0
77,2025-07-31T18:52:26.985593,9,10,1,4,12.142,1.75,0.6987499632047388
78,2025-07-31T18:52:26.985635,9,10,1,4,10.126,1.75,0.7318848666497944
79,2025-07-31T18:52:26.985660,9,10,1,4,10.104,1.68,0.7110266159695817
80,2025-07-31T18:52:26.985673,9,10,1,6,10.156,2.63,0.9989759747932256
81,2025-07-31T18:52:45.351188,9,10,5,10,12.709,4.31,0.6536019755420035
82,2025-07-31T18:52:45.351223,9,10,5,12,10.212,5.29,0.8049523735770153
83,2025-07-31T18:52:45.351242,9,10,5,14,10.191,4.37,0.6999175912000559
84,2025-07-31T18:52:45.351259,9,10,5,16,10.143,6.98,1.0
85,2025-07-31T18:53:02.907862,9,30,0,4,36.177,986.0,0.9663266716422036
86,2025-07-31T18:53:02.907899,9,30,0,6,30.103,1.49,0.20109597939569068
87,2025-07-31T18:53:02.907910,9,30,0,8,30.086,1.96,0.20159026369168354
88,2025-07-31T18:53:02.907916,9,30,0,10,30.193,1.85,0.2007922406419982
89,2025-07-31T18:53:20.704969,9,30,1,4,36.283,993.0,0.9663423641925971
90,2025-07-31T18:53:20.705006,9,30,1,6,31.158,1.46,0.19487929544942842
91,2025-07-31T18:53:20.705029,9,30,1,8,30.221,1.92,0.2012556395479784
92,2025-07-31T18:53:20.705035,9,30,1,10,30.177,1.86,0.20149848942598184
93,2025-07-31T18:53:39.435338,9,30,5,6,36.119,629.0,0.966798637836042
94,2025-07-31T18:53:39.435398,9,30,5,6,30.123,1.49,0.20189507154213032
95,2025-07-31T18:53:39.435427,9,30,5,6,30.872,1.41,0.1969410293942556
96,2025-07-31T18:53:39.435440,9,30,5,8,30.626,1.93,0.1991698992833899
97,2025-07-31T18:53:59.004630,9,100,0,4,121.521,393.0,0.560716607180312
98,2025-07-31T18:53:59.004725,9,100,0,6,100.21,62.7,0.262956260367083
99,2025-07-31T18:53:59.004779,9,100,0,8,100.282,794.0,0.9996390179693265
100,2025-07-31T18:53:59.004804,9,100,0,10,100.101,547.0,0.7511335012594459
101,2025-07-31T18:54:18.490904,9,100,1,4,120.174,400.0,0.5720328519427421
102,2025-07-31T18:54:18.490941,9,100,1,6,100.549,597.0,0.8041153862761792
103,2025-07-31T18:54:18.490963,9,100,1,8,100.327,790.0,1.0
104,2025-07-31T18:54:18.490972,9,100,1,10,100.943,543.0,0.748652926949499
105,2025-07-31T18:54:39.879046,9,100,5,6,125.397,600.0,0.7627908275878623
106,2025-07-31T18:54:39.879199,9,100,5,8,100.177,796.0,1.0
107,2025-07-31T18:54:39.879231,9,100,5,10,100.834,535.0,0.7363853103309356
108,2025-07-31T18:54:39.879249,9,100,5,12,100.508,652.0,0.8546177278720581
1,2025-07-31T18:54:57.580340,3,10,0,12,12.198,5.21,0.7004070271170164
2,2025-07-31T18:54:57.580429,3,10,0,14,10.194,6.13,0.8274224475395007
3,2025-07-31T18:54:57.580480,3,10,0,16,10.169,6.64,0.8801536491677336
4,2025-07-31T18:54:57.580511,3,10,0,18,10.212,7.81,0.9991578535056795
5,2025-07-31T18:55:14.943486,3,10,1,12,12.116,5.16,0.7015192517238371
6,2025-07-31T18:55:14.943546,3,10,1,14,10.105,6.15,0.8373056994818653
7,2025-07-31T18:55:14.943577,3,10,1,16,10.246,6.69,0.8905119551266816
8,2025-07-31T18:55:14.943587,3,10,1,18,10.201,7.72,0.9981178315851387
9,2025-07-31T19:00:16.257571,3,10,5,4,12.805,1.07,0.48598574850281484
10,2025-07-31T19:00:16.257717,3,10,5,6,10.128,2.61,0.9997827804107425
11,2025-07-31T19:00:16.257743,3,10,5,8,10.117,2.46,0.9540229885057472
12,2025-07-31T19:00:16.257756,3,10,5,10,10.166,2.11,0.8457792973799676
13,2025-07-31T19:00:33.828683,3,30,0,6,36.182,1.5,0.7757558165473086
14,2025-07-31T19:00:33.828747,3,30,0,6,30.16,1.47,0.7968415826253215
15,2025-07-31T19:00:33.828765,3,30,0,8,30.145,1.97,0.9999867308011279
16,2025-07-31T19:00:33.828784,3,30,0,10,30.143,1.84,0.9472081218274112
17,2025-07-31T19:00:51.442250,3,30,1,2,36.191,498.0,0.5875255566499631
18,2025-07-31T19:00:51.442299,3,30,1,2,30.139,499.0,0.6217816014832473
19,2025-07-31T19:00:51.442329,3,30,1,4,30.108,946.0,1.0
20,2025-07-31T19:00:51.442344,3,30,1,6,30.125,739.0,0.8248342828068389
21,2025-07-31T19:01:11.026009,3,30,5,6,36.147,1.48,0.6999806346308131
22,2025-07-31T19:01:11.026089,3,30,5,8,30.13,1.95,0.9026296857760514
23,2025-07-31T19:01:11.026139,3,30,5,10,30.119,1.78,0.8414414414414414
24,2025-07-31T19:01:11.026186,3,30,5,12,30.156,2.22,0.9997546093646372
25,2025-07-31T19:01:29.976776,3,100,0,4,120.204,397.0,0.5935377687908184
26,2025-07-31T19:01:29.976860,3,100,0,6,101.947,563.0,0.8017407228904241
27,2025-07-31T19:01:29.976916,3,100,0,8,105.561,745.0,0.9904263885336441
28,2025-07-31T19:01:29.976964,3,100,0,10,100.508,544.0,0.7841610738255033
29,2025-07-31T19:01:48.514473,3,100,1,4,120.28,398.0,0.568531675249334
30,2025-07-31T19:01:48.514551,3,100,1,6,100.217,599.0,0.8048968385069046
31,2025-07-31T19:01:48.514730,3,100,1,8,100.204,792.0,0.9998722605883996
32,2025-07-31T19:01:48.514758,3,100,1,10,100.14,544.0,0.7494949494949494
33,2025-07-31T19:02:07.963545,3,100,5,4,120.191,398.0,0.5666530771854797
34,2025-07-31T19:02:07.963594,3,100,5,6,100.151,600.0,0.8030150753768844
35,2025-07-31T19:02:07.963624,3,100,5,8,100.243,796.0,0.9998164460361322
36,2025-07-31T19:02:07.963640,3,100,5,10,100.153,544.0,0.7467296744523593
37,2025-07-31T19:02:26.274893,6,10,0,12,12.146,5.24,0.698207260061803
38,2025-07-31T19:02:26.274956,6,10,0,14,10.143,6.07,0.8152971892795963
39,2025-07-31T19:02:26.275001,6,10,0,16,10.095,6.79,0.8893401015228426
40,2025-07-31T19:02:26.275026,6,10,0,18,10.11,7.88,0.9997032640949555
41,2025-07-31T19:02:43.825944,6,10,1,12,12.141,5.28,0.7230154381667581
42,2025-07-31T19:02:43.826021,6,10,1,14,10.348,6.04,0.8319692360658058
43,2025-07-31T19:02:43.826070,6,10,1,16,10.107,6.9,0.9272727272727274
44,2025-07-31T19:02:43.826118,6,10,1,18,10.32,7.59,0.9958720930232559
45,2025-07-31T19:03:02.082864,6,10,5,4,12.144,1.09,0.36674156695002436
46,2025-07-31T19:03:02.083010,6,10,5,6,10.18,2.63,0.6803652968036529
47,2025-07-31T19:03:02.083056,6,10,5,8,10.34,3.24,0.7886860443549456
48,2025-07-31T19:03:02.083102,6,10,5,10,10.517,4.38,0.9935913283255682
49,2025-07-31T19:03:19.765766,6,30,0,2,36.737,483.0,0.5607980652908556
50,2025-07-31T19:03:19.765852,6,30,0,2,30.464,494.0,0.6037691357280618
51,2025-07-31T19:03:19.765876,6,30,0,4,30.338,976.0,0.9996769727734195
52,2025-07-31T19:03:19.765886,6,30,0,6,30.289,1.5,0.20122950819672128
53,2025-07-31T19:03:38.150172,6,30,1,6,36.18,630.0,0.9664400221116639
54,2025-07-31T19:03:38.150211,6,30,1,8,30.109,2.01,0.2025523809523809
55,2025-07-31T19:03:38.150232,6,30,1,10,31.601,1.21,0.19209376878268367
56,2025-07-31T19:03:38.150251,6,30,1,12,30.155,2.2,0.2024885604272107
57,2025-07-31T19:03:56.924332,6,30,5,4,36.535,988.0,0.9656165320925141
58,2025-07-31T19:03:56.924381,6,30,5,6,30.309,1.1,0.20052775975602438
59,2025-07-31T19:03:56.924412,6,30,5,8,30.44,1.96,0.20036496831890702
60,2025-07-31T19:03:56.924427,6,30,5,10,30.254,1.84,0.20148987854251008
61,2025-07-31T19:04:15.474161,6,100,0,4,121.03,401.0,0.5690165180731218
62,2025-07-31T19:04:15.474202,6,100,0,6,100.186,598.0,0.8016871436737731
63,2025-07-31T19:04:15.474224,6,100,0,8,100.22,795.0,0.9998583117142287
64,2025-07-31T19:04:15.474244,6,100,0,10,100.149,546.0,0.7494339622641509
65,2025-07-31T19:04:34.872693,6,100,1,2,120.206,197.0,0.3632715357570835
66,2025-07-31T19:04:34.872723,6,100,1,4,100.181,399.0,0.5983042303916801
67,2025-07-31T19:04:34.872730,6,100,1,6,100.128,589.0,0.7881727867730054
68,2025-07-31T19:04:34.872736,6,100,1,8,100.082,801.0,1.0
